organism,arm,alpha,ll_base,ll_steered,fluency_drop,flagged,kl_ft_base,kl_ft_steered,recovery
concrete,r2@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r2@mu_D_perp_native,0.5,-2.1658593208070784,-2.1662334828149703,0.00037416200789186504,False,0.40498312125130304,0.39998786411588155,0.012334482286538995
concrete,r2@mu_D_perp_native,1.0,-2.1658593208070784,-2.170899061929612,0.005039741122533581,False,0.40498312125130304,0.39773973302235677,0.017885654608433832
concrete,r2@mu_D_perp_native,2.0,-2.1658593208070784,-2.183328340923975,0.017469020116896772,False,0.40498312125130304,0.40059605098906015,0.010832723716207915
concrete,r2@mu_D_perp_native,4.0,-2.1658593208070784,-2.255173603693644,0.08931428288656562,False,0.40498312125130304,0.4591717246979002,-0.13380459728584992
concrete,r3@mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r3@mu_D,0.5,-2.1658593208070784,-2.1717990920657204,0.005939771258641979,False,0.40498312125130304,0.4042739981696719,0.0017509941635101
concrete,r3@mu_D,1.0,-2.1658593208070784,-2.180461887329344,0.014602566522265548,False,0.40498312125130304,0.41594379478030735,-0.02706451936845755
concrete,r3@mu_D,2.0,-2.1658593208070784,-2.2114023670317633,0.04554304622468486,False,0.40498312125130304,0.47001514832178753,-0.1605795986498173
concrete,r3@mu_D,4.0,-2.1658593208070784,-2.879225390298026,0.7133660694909474,False,0.40498312125130304,1.2627621718815394,-2.118061236675494
concrete,r3@mu_D_par,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r3@mu_D_par,0.5,-2.1658593208070784,-2.169818302941701,0.003958982134622424,False,0.40498312125130304,0.40365613169140285,0.0032766539894306668
concrete,r3@mu_D_par,1.0,-2.1658593208070784,-2.1772974597083197,0.011438138901241235,False,0.40498312125130304,0.4113371353300791,-0.01568957752891942
concrete,r3@mu_D_par,2.0,-2.1658593208070784,-2.1996477785564603,0.033788457749381884,False,0.40498312125130304,0.4473672755180843,-0.10465659441762454
concrete,r3@mu_D_par,4.0,-2.1658593208070784,-2.5218819285195972,0.3560226077125188,False,0.40498312125130304,0.8681772682401869,-1.143736918115803
concrete,r3@mu_D_perp_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,r3@mu_D_perp_native,0.5,-2.1658593208070784,-2.168525563346015,0.0026662425389365474,False,0.40498312125130304,0.4032336303165981,0.004319910739241206
concrete,r3@mu_D_perp_native,1.0,-2.1658593208070784,-2.172655396991306,0.006796076184227395,False,0.40498312125130304,0.4050549836385818,-0.00017744538848107894
concrete,r3@mu_D_perp_native,2.0,-2.1658593208070784,-2.183474828326513,0.017615507519434637,False,0.40498312125130304,0.41952490995800684,-0.03590714759117142
